PERIOD_CODE,SUPPLIER_NAME,BRANCH_ID,BRANCH_NAME,TOTAL_ORDERS,COMPLETED_ORDERS,ONTIME_ORDERS,ON_TIME_DELIVERY_RATE,TOTAL_PURCHASE_VALUE,AVG_LEAD_TIME_DAYS,PERFORMANCE_RATING
2023-02,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,2062.92,6,Excellent
2023-02,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,180.61,8,Excellent
2023-02,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,354.39,3,Excellent
2023-02,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,31.1,1,Excellent
2023-02,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,126.4,2,Excellent
2023-02,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,186.73,4,Excellent
2023-02,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,245.69,11,Excellent
2023-02,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,940.52,9,Excellent
2023-02,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,334.28,9,Excellent
2023-02,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,1845.65,5,Excellent
2023-02,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",1,1,1,100,377.2,8,Excellent
2023-02,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,786.82,5,Excellent
2023-02,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,653.24,2,Excellent
2023-02,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,181.86,1,Excellent
2023-02,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,81.58,2,Excellent
2023-02,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,169.5,2.3,Excellent
2023-02,"Sinar Padi Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,525.74,4,Excellent
2023-03,"Arctic Chill Logistics","B009","Seremban 88 Speedmart",1,1,1,100,439.99,10,Excellent
2023-03,"Clean & Clear Resources","B008","George Town 88 Speedmart",1,1,1,100,258.57,7,Excellent
2023-03,"Dairy Fresh Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,4164.69,3,Excellent
2023-03,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,53.17,2.5,Excellent
2023-03,"Dairy Fresh Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,685.43,4,Excellent
2023-03,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,146.09,13,Excellent
2023-03,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",2,2,2,100,524.97,10.8,Excellent
2023-03,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,545.82,9,Excellent
2023-03,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,136.84,14,Excellent
2023-03,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,399.86,5,Excellent
2023-03,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",1,1,1,100,108.12,4,Excellent
2023-03,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,77.75,4,Excellent
2023-03,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,411.83,5,Excellent
2023-03,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,126.02,4,Excellent
2023-03,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,282.61,4,Excellent
2023-03,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,269.88,12,Excellent
2023-03,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,311.02,14,Excellent
2023-03,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,758.98,9,Excellent
2023-03,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,0,0,0,61.6,0,Poor
2023-03,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,818.53,4,Excellent
2023-03,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,1414.55,4,Excellent
2023-03,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,486.14,1,Excellent
2023-03,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,155.86,3,Excellent
2023-04,"Arctic Chill Logistics","B006","Johor Bahru 88 Speedmart",1,1,1,100,672.1,13,Excellent
2023-04,"Arctic Chill Logistics","B005","Klang 88 Speedmart",1,1,1,100,428.96,10,Excellent
2023-04,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,123.54,10.5,Excellent
2023-04,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",1,1,1,100,170.57,13,Excellent
2023-04,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,252.82,11,Excellent
2023-04,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,1150.36,6,Excellent
2023-04,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",2,2,2,100,1071.64,4.6,Excellent
2023-04,"Global Grocery Supply","B010","Melaka 88 Speedmart",2,2,2,100,785.6,5.6,Excellent
2023-04,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,1386.37,3,Excellent
2023-04,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,1770.17,4,Excellent
2023-04,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,3537.93,2,Excellent
2023-04,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,74.35,1.5,Excellent
2023-04,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,1106.54,4,Excellent
2023-04,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,1992.52,11,Excellent
2023-04,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,319.98,9,Excellent
2023-04,"Home Essentials Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1036.77,14,Excellent
2023-04,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",1,1,1,100,824.48,6,Excellent
2023-04,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,543.7,4,Excellent
2023-04,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,127.5,1,Excellent
2023-04,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,469.96,2,Excellent
2023-04,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,103.24,1,Excellent
2023-04,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,456.52,1.5,Excellent
2023-04,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,590.93,3,Excellent
2023-05,"Arctic Chill Logistics","B009","Seremban 88 Speedmart",1,1,1,100,548.89,9,Excellent
2023-05,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,208.69,8,Excellent
2023-05,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,417.92,12,Excellent
2023-05,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,266.86,10,Excellent
2023-05,"Farm to Table Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,158.43,11,Excellent
2023-05,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,592.54,9,Excellent
2023-05,"Farm to Table Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,109.36,11,Excellent
2023-05,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,63.14,5,Excellent
2023-05,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,139.11,5,Excellent
2023-05,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,2994.71,3,Excellent
2023-05,"Green Harvest Trading","B010","Melaka 88 Speedmart",2,2,2,100,702.12,3.5,Excellent
2023-05,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,2562.55,4,Excellent
2023-05,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,4482.75,4,Excellent
2023-05,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,1435.27,9,Excellent
2023-05,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,258.49,11.2,Excellent
2023-05,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,57.42,13,Excellent
2023-05,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,365.61,12,Excellent
2023-05,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,2694.3,5,Excellent
2023-05,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",1,1,1,100,89.7,7,Excellent
2023-05,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,45.96,8,Excellent
2023-05,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,1684.39,6,Excellent
2023-05,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,41.1,6,Excellent
2023-05,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,153.53,3,Excellent
2023-05,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",2,2,2,100,240.74,4,Excellent
2023-05,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,115.56,1,Excellent
2023-06,"Arctic Chill Logistics","B007","Ipoh 88 Speedmart",1,1,1,100,303.94,9,Excellent
2023-06,"Arctic Chill Logistics","B012","Kuching 88 Speedmart",1,1,1,100,2970.76,0,Excellent
2023-06,"Arctic Chill Logistics","B010","Melaka 88 Speedmart",1,1,1,100,436.61,14,Excellent
2023-06,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",2,2,2,100,244.31,4.7,Excellent
2023-06,"Clean & Clear Resources","B012","Kuching 88 Speedmart",1,1,1,100,590.77,0,Excellent
2023-06,"Clean & Clear Resources","B003","Petaling Jaya 88 Speedmart",1,1,1,100,672.16,6,Excellent
2023-06,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,643.8,4,Excellent
2023-06,"Dairy Fresh Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,1608,0,Excellent
2023-06,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,234.3,3,Excellent
2023-06,"Dry Goods Trading Co","B012","Kuching 88 Speedmart",1,1,1,100,591.78,0,Excellent
2023-06,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",2,2,2,100,517.98,9.7,Excellent
2023-06,"Dry Goods Trading Co","B003","Petaling Jaya 88 Speedmart",1,1,1,100,990.91,11,Excellent
2023-06,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,149.24,13,Excellent
2023-06,"Farm to Table Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,1089.97,0,Excellent
2023-06,"Frozen Foods Malaysia","B012","Kuching 88 Speedmart",1,1,1,100,2523.35,0,Excellent
2023-06,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",1,1,1,100,228.62,8,Excellent
2023-06,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,96.22,6,Excellent
2023-06,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,593.9,5,Excellent
2023-06,"Global Grocery Supply","B008","George Town 88 Speedmart",2,2,2,100,2529.99,6.5,Excellent
2023-06,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,1907.59,0,Excellent
2023-06,"Global Grocery Supply","B010","Melaka 88 Speedmart",2,2,2,100,293.22,4.5,Excellent
2023-06,"Global Grocery Supply","B003","Petaling Jaya 88 Speedmart",1,1,1,100,485.6,6,Excellent
2023-06,"Global Grocery Supply","B009","Seremban 88 Speedmart",3,3,3,100,580.61,5.1,Excellent
2023-06,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,306.41,1,Excellent
2023-06,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,1471.6,4,Excellent
2023-06,"Green Harvest Trading","B005","Klang 88 Speedmart",2,2,2,100,1300.43,1.5,Excellent
2023-06,"Green Harvest Trading","B012","Kuching 88 Speedmart",2,2,2,100,6783.13,0,Excellent
2023-06,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,305.64,4,Excellent
2023-06,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,634.01,2,Excellent
2023-06,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,171.76,14,Excellent
2023-06,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,471.26,10,Excellent
2023-06,"Home Essentials Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,1950.35,0,Excellent
2023-06,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,236.81,13,Excellent
2023-06,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,331.1,8,Excellent
2023-06,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,96.95,5,Excellent
2023-06,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",1,1,1,100,1333.07,0,Excellent
2023-06,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,0,0,0,368.84,0,Poor
2023-06,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,1300.23,7,Excellent
2023-06,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,694.73,6,Excellent
2023-06,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,489.92,1,Excellent
2023-06,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,62.06,1,Excellent
2023-06,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",3,3,3,100,91.02,2.6,Excellent
2023-06,"Sinar Padi Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,882.32,0,Excellent
2023-06,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,156.95,1,Excellent
2023-07,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,1,1,100,452.24,10,Excellent
2023-07,"Arctic Chill Logistics","B012","Kuching 88 Speedmart",2,2,2,100,410.3,12,Excellent
2023-07,"Arctic Chill Logistics","B003","Petaling Jaya 88 Speedmart",1,1,1,100,749.2,9,Excellent
2023-07,"Clean & Clear Resources","B012","Kuching 88 Speedmart",1,1,1,100,291.48,7,Excellent
2023-07,"Dairy Fresh Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,0,0,0,573.12,0,Poor
2023-07,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,22.11,3,Excellent
2023-07,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,231.92,1,Excellent
2023-07,"Dry Goods Trading Co","B001","Ampang 88 Speedmart",1,1,1,100,1872.97,10,Excellent
2023-07,"Dry Goods Trading Co","B004","Shah Alam 88 Speedmart",1,1,1,100,1085.5,12,Excellent
2023-07,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,60.1,10,Excellent
2023-07,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,170.23,9,Excellent
2023-07,"Farm to Table Sdn Bhd","B012","Kuching 88 Speedmart",2,2,2,100,124.74,10,Excellent
2023-07,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,491.98,7,Excellent
2023-07,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,204.33,8,Excellent
2023-07,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,230.52,6,Excellent
2023-07,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,33.15,5,Excellent
2023-07,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,292.19,6,Excellent
2023-07,"Green Harvest Trading","B001","Ampang 88 Speedmart",2,2,2,100,2583.18,3.4,Excellent
2023-07,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,1289.51,4,Excellent
2023-07,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,129.5,2,Excellent
2023-07,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,480.3,1,Excellent
2023-07,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,168.13,2,Excellent
2023-07,"Green Harvest Trading","B012","Kuching 88 Speedmart",3,3,3,100,314.5,2.3,Excellent
2023-07,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,3251.58,4,Excellent
2023-07,"Home Essentials Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,219.29,13,Excellent
2023-07,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,526.09,11,Excellent
2023-07,"Home Essentials Enterprise","B012","Kuching 88 Speedmart",2,2,2,100,142.84,9.5,Excellent
2023-07,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,191.96,12,Excellent
2023-07,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",2,2,2,100,286.35,4.5,Excellent
2023-07,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,423.4,1,Excellent
2023-07,"Sinar Padi Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,40.2,3,Excellent
2023-07,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,40.59,1,Excellent
2023-08,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,1,1,100,797.38,12,Excellent
2023-08,"Clean & Clear Resources","B001","Ampang 88 Speedmart",1,1,1,100,752.51,5,Excellent
2023-08,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,1046.26,6,Excellent
2023-08,"Clean & Clear Resources","B012","Kuching 88 Speedmart",1,1,1,100,129.58,6,Excellent
2023-08,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,562.58,13,Excellent
2023-08,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,252,10,Excellent
2023-08,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",2,2,2,100,170.11,10,Excellent
2023-08,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,921.75,10,Excellent
2023-08,"Frozen Foods Malaysia","B005","Klang 88 Speedmart",1,1,1,100,556.48,4,Excellent
2023-08,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,391.38,7,Excellent
2023-08,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,36,5,Excellent
2023-08,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,73.44,5,Excellent
2023-08,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,2311.33,5,Excellent
2023-08,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,2474.37,1,Excellent
2023-08,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,594.61,2,Excellent
2023-08,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",2,2,2,100,2516.97,2.7,Excellent
2023-08,"Green Harvest Trading","B012","Kuching 88 Speedmart",1,1,1,100,291.07,2,Excellent
2023-08,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,152.84,3,Excellent
2023-08,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,345.85,14,Excellent
2023-08,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,259.86,9,Excellent
2023-08,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",2,2,2,100,1783.39,7.4,Excellent
2023-08,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",2,2,2,100,743.88,5.8,Excellent
2023-08,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,1433.07,4,Excellent
2023-08,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,184.12,1,Excellent
2023-08,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",2,2,2,100,543.07,1,Excellent
2023-08,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,371.77,4,Excellent
2023-09,"Clean & Clear Resources","B012","Kuching 88 Speedmart",2,2,2,100,86.95,5.5,Excellent
2023-09,"Clean & Clear Resources","B004","Shah Alam 88 Speedmart",1,1,1,100,225.19,5,Excellent
2023-09,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,115.51,2,Excellent
2023-09,"Dairy Fresh Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,72.36,1,Excellent
2023-09,"Dry Goods Trading Co","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1146.6,9,Excellent
2023-09,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,258.69,9,Excellent
2023-09,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,110.32,12,Excellent
2023-09,"Frozen Foods Malaysia","B007","Ipoh 88 Speedmart",1,1,1,100,1896.18,7,Excellent
2023-09,"Frozen Foods Malaysia","B006","Johor Bahru 88 Speedmart",1,1,1,100,250.59,6,Excellent
2023-09,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,42.76,4,Excellent
2023-09,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,584.76,7,Excellent
2023-09,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,61.3,8,Excellent
2023-09,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,4259.22,6,Excellent
2023-09,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,40.56,6,Excellent
2023-09,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,1271.44,2,Excellent
2023-09,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,166.92,1,Excellent
2023-09,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,1493.55,12,Excellent
2023-09,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,213.07,9,Excellent
2023-09,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,128.33,7,Excellent
2023-09,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",1,1,1,100,468.72,5,Excellent
2023-09,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,193.42,2.8,Excellent
2023-09,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,59.56,1,Excellent
2023-10,"Arctic Chill Logistics","B010","Melaka 88 Speedmart",1,1,1,100,191.51,10,Excellent
2023-10,"Arctic Chill Logistics","B009","Seremban 88 Speedmart",1,1,1,100,449.62,13,Excellent
2023-10,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,23.94,3,Excellent
2023-10,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,78.34,4,Excellent
2023-10,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,230.15,12,Excellent
2023-10,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,45.8,10,Excellent
2023-10,"Dry Goods Trading Co","B012","Kuching 88 Speedmart",1,1,1,100,21.9,14,Excellent
2023-10,"Farm to Table Sdn Bhd","B001","Ampang 88 Speedmart",1,1,1,100,347.22,10,Excellent
2023-10,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,240.21,9,Excellent
2023-10,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,158.71,9,Excellent
2023-10,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,220.91,4,Excellent
2023-10,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,573,5,Excellent
2023-10,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",1,1,1,100,863.39,6,Excellent
2023-10,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,1259.23,5.6,Excellent
2023-10,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,123.85,4,Excellent
2023-10,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,477.36,2,Excellent
2023-10,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,315.42,2,Excellent
2023-10,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,1232.99,1,Excellent
2023-10,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,316.76,1,Excellent
2023-10,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,216.89,3,Excellent
