CAL_DATE,BRANCH_NAME,CATEGORY_NAME,ITEM_NAME,QUANTITY_ON_HAND,IS_MYKASIH_ELIGIBLE,AVG_DAILY_SALES,DAYS_OF_SUPPLY,SUGGESTED_REORDER_POINT,SUGGESTED_MAX_LEVEL,STOCK_STATUS,ACTION_REQUIRED
2020-10-31,"Ampang 88 Speedmart","Personal Care","Syampu 500ml",247,N,1.5,164.7,12,57,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Perang 1kg",412,N,1.62,255,13,61,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Perang 1kg",425,N,1.62,263.1,13,61,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Perang 1kg",441,N,1.62,273,13,61,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Frozen Food","Daging Beku 500g",43,N,2.25,19.1,19,86,NORMAL,MONITOR
2020-10-31,"Petaling Jaya 88 Speedmart","Frozen Food","Daging Beku 500g",18,N,2.25,8,19,86,NORMAL,MONITOR
2020-12-31,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",99,N,2.5,39.6,20,95,EXCESS,FREEZE PURCHASING
2020-11-30,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",103,N,2.5,41.2,20,95,EXCESS,FREEZE PURCHASING
2020-11-30,"Cheras 88 Speedmart","Personal Care","Syampu 500ml",65,N,1.91,34,16,73,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Personal Care","Syampu 500ml",85,N,1.91,44.5,16,73,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",286,Y,1.81,157.8,15,69,EXCESS,FREEZE PURCHASING
2020-11-30,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",303,Y,1.81,167.2,15,69,EXCESS,FREEZE PURCHASING
2020-10-31,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",318,Y,1.81,175.4,15,69,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Dairy Products","Keju 250g",71,Y,1.5,47.3,12,57,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Dairy Products","Keju 250g",74,Y,1.5,49.3,12,57,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Dairy Products","Keju 250g",86,Y,1.5,57.3,12,57,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Dairy Products","Krim 200ml",215,Y,1.67,129,14,63,EXCESS,FREEZE PURCHASING
2020-11-30,"Shah Alam 88 Speedmart","Instant Food","Cup Soup 100g",27,Y,2.29,11.8,19,87,NORMAL,MONITOR
2020-11-30,"Ampang 88 Speedmart","Baby Products","Pampers S 24pcs",446,Y,2,223,17,76,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Dairy Products","Yogurt 180g",17,Y,1.89,9,15,72,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Dairy Products","Yogurt 180g",29,Y,1.89,15.4,15,72,NORMAL,MONITOR
2020-11-30,"Petaling Jaya 88 Speedmart","Instant Food","Sos Pasta 200g",259,Y,1.89,137.1,15,72,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",50,Y,2.2,22.7,17,84,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",63,Y,2.2,28.6,17,84,NORMAL,MONITOR
2020-10-31,"Shah Alam 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",76,Y,2.2,34.5,17,84,NORMAL,MONITOR
2020-11-30,"Ampang 88 Speedmart","Instant Food","Sos Pasta 200g",273,Y,2.43,112.4,20,92,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",107,N,1.44,74.1,12,55,EXCESS,FREEZE PURCHASING
2020-11-30,"Cheras 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",37,N,1.44,25.6,12,55,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",45,N,1.44,31.2,12,55,NORMAL,MONITOR
2020-11-30,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",39,N,2,19.5,14,76,NORMAL,MONITOR
2020-10-31,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",50,N,2,25,14,76,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Baby Products","Bedak Bayi 150g",62,Y,1.5,41.3,12,57,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Baby Products","Bedak Bayi 150g",67,Y,1.5,44.7,12,57,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",281,N,2.38,118.3,20,90,EXCESS,FREEZE PURCHASING
2020-11-30,"Shah Alam 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",289,N,2.38,121.7,20,90,EXCESS,FREEZE PURCHASING
2020-10-31,"Shah Alam 88 Speedmart","Cooking Essentials","Sos Tiram 300ml",300,N,2.38,126.3,20,90,EXCESS,FREEZE PURCHASING
2020-10-31,"Cheras 88 Speedmart","Beverages","Sprite 330ml",117,N,1,117,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Beverages","Sprite 330ml",239,N,1.86,128.7,15,71,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Beverages","Sprite 330ml",246,N,1.86,132.5,15,71,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Beverages","Susu Soya 1L",97,N,2.4,40.4,19,91,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Beverages","Susu Soya 1L",109,N,2.4,45.4,19,91,EXCESS,FREEZE PURCHASING
2020-10-31,"Petaling Jaya 88 Speedmart","Beverages","Susu Soya 1L",114,N,2.4,47.5,19,91,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Dairy Products","Mentega 250g",26,Y,1.71,15.2,14,65,NORMAL,MONITOR
2020-11-30,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Whisky 700ml",174,N,1.25,139.2,10,48,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Premium Items","Kaviar 50g",28,N,1.86,15.1,15,71,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",34,Y,1.75,19.4,15,67,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Household Cleaning","Peluntur 1L",164,Y,2,82,16,76,EXCESS,FREEZE PURCHASING
2020-11-30,"Petaling Jaya 88 Speedmart","Household Cleaning","Peluntur 1L",177,Y,2,88.5,16,76,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Instant Food","Mee Segera Cup 65g",455,N,1.22,372.3,9,46,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Instant Food","Mee Segera Cup 65g",173,N,1.22,141.5,9,46,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Frozen Food","Daging Beku 500g",30,N,1,30,7,38,NORMAL,MONITOR
2020-10-31,"Ampang 88 Speedmart","Frozen Food","Daging Beku 500g",33,N,1,33,7,38,NORMAL,MONITOR
2020-11-30,"Shah Alam 88 Speedmart","Frozen Food","Sosej Beku 500g",71,N,1,71,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Baby Products","Susu Formula 900g",263,N,1.4,187.9,12,53,EXCESS,FREEZE PURCHASING
2020-11-30,"Ampang 88 Speedmart","Baby Products","Susu Formula 900g",275,N,1.4,196.4,12,53,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",302,Y,1.71,176.2,14,65,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",115,Y,1,115,7,38,EXCESS,FREEZE PURCHASING
2020-11-30,"Cheras 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",121,Y,1,121,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Baby Products","Pampers S 24pcs",79,Y,1.5,52.7,12,57,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Rice and Grains","Beras Wangi 10kg",220,N,2.43,90.6,20,92,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Cooking Essentials","Cuka 500ml",495,N,1.5,330,12,57,EXCESS,FREEZE PURCHASING
2020-12-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",96,N,2,48,16,76,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",19,N,2,9.5,14,76,NORMAL,MONITOR
2020-12-31,"Cheras 88 Speedmart","Frozen Food","Ayam Beku 1kg",90,N,1,90,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",313,N,1,313,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Cheras 88 Speedmart","Rice and Grains","Beras Pulut 1kg",619,N,3,206.3,24,114,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",7,N,2.33,3,19,89,LOW,PLANNED REORDER
2020-12-31,"Shah Alam 88 Speedmart","Snacks and Confectionery","Pudding 100g",63,N,1,63,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Ampang 88 Speedmart","Dairy Products","Mentega 250g",91,Y,5,18.2,35,190,NORMAL,MONITOR
2020-12-31,"Ampang 88 Speedmart","Snacks and Confectionery","Biskut 200g",169,N,1,169,7,38,EXCESS,FREEZE PURCHASING
2020-12-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Pulut 1kg",141,N,1,141,7,38,EXCESS,FREEZE PURCHASING
2021-03-31,"Shah Alam 88 Speedmart","Baby Products","Minyak Bayi 100ml",112,N,1.33,84,10,51,EXCESS,FREEZE PURCHASING
2021-02-28,"Shah Alam 88 Speedmart","Baby Products","Minyak Bayi 100ml",115,N,1.33,86.3,10,51,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Baby Products","Minyak Bayi 100ml",118,N,1.33,88.5,10,51,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Cooking Essentials","Madu 250g",308,N,2.14,143.7,17,81,EXCESS,FREEZE PURCHASING
2021-04-30,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",167,Y,1.75,95.4,14,67,EXCESS,FREEZE PURCHASING
2021-03-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",167,Y,1.75,95.4,14,67,EXCESS,FREEZE PURCHASING
2021-02-28,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",167,Y,1.75,95.4,14,67,EXCESS,FREEZE PURCHASING
2021-01-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Daging Lembu 400g",169,Y,1.75,96.6,14,67,EXCESS,FREEZE PURCHASING
2021-02-28,"Ampang 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",231,Y,2.4,96.3,19,91,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",236,Y,2.4,98.3,19,91,EXCESS,FREEZE PURCHASING
2021-01-31,"Cheras 88 Speedmart","Beverages","Teh Tarik 250ml",134,N,2,67,17,76,EXCESS,FREEZE PURCHASING
2021-03-31,"Cheras 88 Speedmart","Baby Products","Minyak Bayi 100ml",321,N,1.4,229.3,11,53,EXCESS,FREEZE PURCHASING
2021-02-28,"Cheras 88 Speedmart","Baby Products","Minyak Bayi 100ml",327,N,1.4,233.6,11,53,EXCESS,FREEZE PURCHASING
2021-01-31,"Cheras 88 Speedmart","Baby Products","Minyak Bayi 100ml",328,N,1.4,234.3,11,53,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Rice and Grains","Beras Pulut 1kg",35,N,1.78,19.7,14,68,NORMAL,MONITOR
2021-02-28,"Cheras 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",28,N,1.17,24,9,44,NORMAL,MONITOR
2021-01-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",29,N,1.17,24.9,9,44,NORMAL,MONITOR
2021-03-31,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",20,N,1.67,12,14,63,NORMAL,MONITOR
2021-02-28,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",27,N,1.67,16.2,14,63,NORMAL,MONITOR
2021-01-31,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",29,N,1.67,17.4,14,63,NORMAL,MONITOR
2021-03-31,"Ampang 88 Speedmart","Baby Products","Minyak Bayi 100ml",545,N,3,181.7,24,114,EXCESS,FREEZE PURCHASING
2021-02-28,"Ampang 88 Speedmart","Baby Products","Minyak Bayi 100ml",553,N,3,184.3,24,114,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Baby Products","Minyak Bayi 100ml",556,N,3,185.3,24,114,EXCESS,FREEZE PURCHASING
2021-02-28,"Klang 88 Speedmart","Snacks and Confectionery","Kerepek 150g",43,N,1.88,22.9,15,71,NORMAL,MONITOR
2021-01-31,"Klang 88 Speedmart","Snacks and Confectionery","Kerepek 150g",47,N,1.88,25.1,15,71,NORMAL,MONITOR
2021-04-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Cuka 500ml",433,N,1.88,230.9,16,71,EXCESS,FREEZE PURCHASING
2021-03-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Cuka 500ml",434,N,1.88,231.5,16,71,EXCESS,FREEZE PURCHASING
2021-02-28,"Petaling Jaya 88 Speedmart","Cooking Essentials","Cuka 500ml",435,N,1.88,232,16,71,EXCESS,FREEZE PURCHASING
2021-01-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Cuka 500ml",436,N,1.88,232.5,16,71,EXCESS,FREEZE PURCHASING
2021-06-30,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",32,N,2.54,12.6,21,96,NORMAL,MONITOR
2021-05-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",42,N,2.54,16.5,21,96,NORMAL,MONITOR
2021-04-30,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",48,N,2.54,18.9,21,96,NORMAL,MONITOR
2021-03-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",49,N,2.54,19.3,21,96,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",53,N,2.54,20.9,21,96,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",59,N,2.54,23.2,21,96,NORMAL,MONITOR
2021-03-31,"Petaling Jaya 88 Speedmart","Frozen Food","Sosej Beku 500g",101,N,2.43,41.6,19,92,EXCESS,FREEZE PURCHASING
2021-02-28,"Petaling Jaya 88 Speedmart","Frozen Food","Sosej Beku 500g",109,N,2.43,44.9,19,92,EXCESS,FREEZE PURCHASING
2021-01-31,"Petaling Jaya 88 Speedmart","Frozen Food","Sosej Beku 500g",112,N,2.43,46.1,19,92,EXCESS,FREEZE PURCHASING
2021-04-30,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",161,Y,1.62,99.7,12,61,EXCESS,FREEZE PURCHASING
2021-03-31,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",164,Y,1.62,101.5,12,61,EXCESS,FREEZE PURCHASING
2021-02-28,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",174,Y,1.62,107.7,12,61,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Household Cleaning","Detergen 2kg",179,Y,1.62,110.8,12,61,EXCESS,FREEZE PURCHASING
2021-01-31,"Klang 88 Speedmart","Personal Care","Syampu 500ml",125,N,1.5,83.3,13,57,EXCESS,FREEZE PURCHASING
2021-06-30,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",296,N,2.9,102.1,23,110,EXCESS,FREEZE PURCHASING
2021-05-31,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",306,N,2.9,105.5,23,110,EXCESS,FREEZE PURCHASING
2021-04-30,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",310,N,2.9,106.9,23,110,EXCESS,FREEZE PURCHASING
2021-03-31,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",320,N,2.9,110.3,23,110,EXCESS,FREEZE PURCHASING
2021-02-28,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",326,N,2.9,112.4,23,110,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Rice and Grains","Beras Super 5kg",327,N,2.9,112.8,23,110,EXCESS,FREEZE PURCHASING
2021-03-31,"Shah Alam 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",104,Y,3,34.7,24,114,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",107,Y,3,35.7,24,114,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",112,Y,3,37.3,24,114,NORMAL,MONITOR
2021-03-31,"Shah Alam 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",37,N,1.75,21.1,15,67,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",44,N,1.75,25.1,15,67,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",45,N,1.75,25.7,15,67,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Dairy Products","Keju Mozzarella 200g",26,Y,2.4,10.8,19,91,NORMAL,MONITOR
2021-03-31,"Shah Alam 88 Speedmart","Snacks and Confectionery","Mochi 120g",28,N,2.75,10.2,22,105,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Snacks and Confectionery","Mochi 120g",34,N,2.75,12.4,22,105,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Snacks and Confectionery","Mochi 120g",34,N,2.75,12.4,22,105,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Personal Care","Ubat Gigi 150g",53,N,2.33,22.7,18,89,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Personal Care","Ubat Gigi 150g",23,N,2.33,9.9,18,89,NORMAL,MONITOR
2021-03-31,"Klang 88 Speedmart","Frozen Food","Sosej Beku 500g",23,N,1.67,13.8,14,63,NORMAL,MONITOR
2021-02-28,"Klang 88 Speedmart","Frozen Food","Sosej Beku 500g",30,N,1.67,18,14,63,NORMAL,MONITOR
2021-01-31,"Klang 88 Speedmart","Frozen Food","Sosej Beku 500g",18,N,1.67,10.8,14,63,NORMAL,MONITOR
2021-01-31,"Cheras 88 Speedmart","Personal Care","Pembersih Muka 100ml",101,N,3,33.7,24,114,NORMAL,MONITOR
2021-02-28,"Cheras 88 Speedmart","Beverages","Jus Oren 1L",71,N,2.11,33.6,17,80,NORMAL,MONITOR
2021-01-31,"Cheras 88 Speedmart","Beverages","Jus Oren 1L",82,N,2.11,38.8,17,80,EXCESS,FREEZE PURCHASING
2021-03-31,"Shah Alam 88 Speedmart","Baby Products","Botol Susu 250ml",108,Y,2.1,51.4,18,80,EXCESS,FREEZE PURCHASING
2021-02-28,"Shah Alam 88 Speedmart","Baby Products","Botol Susu 250ml",113,Y,2.1,53.8,18,80,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Baby Products","Botol Susu 250ml",129,Y,2.1,61.4,18,80,EXCESS,FREEZE PURCHASING
2021-03-31,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",79,N,1.73,45.7,14,66,EXCESS,FREEZE PURCHASING
2021-02-28,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",82,N,1.73,47.5,14,66,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Beverages","Minuman Isotonic 500ml",90,N,1.73,52.1,14,66,EXCESS,FREEZE PURCHASING
2021-03-31,"Klang 88 Speedmart","Household Cleaning","Sabun Pinggan 500ml",17,N,1.25,13.6,10,48,NORMAL,MONITOR
2021-02-28,"Klang 88 Speedmart","Household Cleaning","Sabun Pinggan 500ml",24,N,1.25,19.2,10,48,NORMAL,MONITOR
2021-01-31,"Klang 88 Speedmart","Household Cleaning","Sabun Pinggan 500ml",29,N,1.25,23.2,10,48,NORMAL,MONITOR
2021-03-31,"Cheras 88 Speedmart","Baby Products","Botol Susu 250ml",389,Y,1.5,259.3,12,57,EXCESS,FREEZE PURCHASING
2021-02-28,"Cheras 88 Speedmart","Baby Products","Botol Susu 250ml",392,Y,1.5,261.3,12,57,EXCESS,FREEZE PURCHASING
2021-01-31,"Cheras 88 Speedmart","Baby Products","Botol Susu 250ml",400,Y,1.5,266.7,12,57,EXCESS,FREEZE PURCHASING
2021-01-31,"Cheras 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",251,Y,1.75,143.4,15,67,EXCESS,FREEZE PURCHASING
2021-03-31,"Petaling Jaya 88 Speedmart","Frozen Food","Ikan Beku 500g",13,N,2.6,5,20,99,LOW,PLANNED REORDER
2021-02-28,"Petaling Jaya 88 Speedmart","Frozen Food","Ikan Beku 500g",20,N,2.6,7.7,20,99,NORMAL,MONITOR
2021-01-31,"Petaling Jaya 88 Speedmart","Frozen Food","Ikan Beku 500g",27,N,2.6,10.4,20,99,NORMAL,MONITOR
2021-02-28,"Petaling Jaya 88 Speedmart","Household Cleaning","Pembersih Kaca 500ml",98,Y,1.83,53.5,14,70,EXCESS,FREEZE PURCHASING
2021-01-31,"Petaling Jaya 88 Speedmart","Household Cleaning","Pembersih Kaca 500ml",103,Y,1.83,56.2,14,70,EXCESS,FREEZE PURCHASING
2021-02-28,"Klang 88 Speedmart","Baby Products","Sabun Bayi 250ml",19,N,1.83,10.4,15,70,NORMAL,MONITOR
2021-01-31,"Klang 88 Speedmart","Baby Products","Sabun Bayi 250ml",24,N,1.83,13.1,15,70,NORMAL,MONITOR
2021-03-31,"Cheras 88 Speedmart","Snacks and Confectionery","Coklat 100g",295,N,2.78,106.2,21,106,EXCESS,FREEZE PURCHASING
2021-02-28,"Cheras 88 Speedmart","Snacks and Confectionery","Coklat 100g",299,N,2.78,107.6,21,106,EXCESS,FREEZE PURCHASING
2021-01-31,"Cheras 88 Speedmart","Snacks and Confectionery","Coklat 100g",312,N,2.78,112.3,21,106,EXCESS,FREEZE PURCHASING
2021-02-28,"Shah Alam 88 Speedmart","Dairy Products","Krim 200ml",46,Y,2.67,17.2,21,101,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Dairy Products","Krim 200ml",56,Y,2.67,21,21,101,NORMAL,MONITOR
2021-06-30,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",77,Y,1.6,48.1,13,61,EXCESS,FREEZE PURCHASING
2021-05-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",79,Y,1.6,49.4,13,61,EXCESS,FREEZE PURCHASING
2021-04-30,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",83,Y,1.6,51.9,13,61,EXCESS,FREEZE PURCHASING
2021-03-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",88,Y,1.6,55,13,61,EXCESS,FREEZE PURCHASING
2021-02-28,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",91,Y,1.6,56.9,13,61,EXCESS,FREEZE PURCHASING
2021-01-31,"Petaling Jaya 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",95,Y,1.6,59.4,13,61,EXCESS,FREEZE PURCHASING
2021-06-30,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",50,N,2.09,23.9,18,79,NORMAL,MONITOR
2021-05-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",20,N,2.09,9.6,18,79,NORMAL,MONITOR
2021-04-30,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",26,N,2.09,12.4,18,79,NORMAL,MONITOR
2021-03-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",27,N,2.09,12.9,18,79,NORMAL,MONITOR
2021-02-28,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",36,N,2.09,17.2,18,79,NORMAL,MONITOR
2021-01-31,"Shah Alam 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",40,N,2.09,19.1,18,79,NORMAL,MONITOR
2021-01-31,"Klang 88 Speedmart","Rice and Grains","Beras Pulut 1kg",152,N,3.25,46.8,26,124,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",25,N,1.67,15,14,63,NORMAL,MONITOR
2021-01-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",129,N,2,64.5,16,76,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",208,Y,2,104,16,76,EXCESS,FREEZE PURCHASING
2021-03-31,"Ampang 88 Speedmart","Beverages","Sprite 330ml",217,N,1.29,168.8,10,49,EXCESS,FREEZE PURCHASING
2021-02-28,"Ampang 88 Speedmart","Beverages","Sprite 330ml",223,N,1.29,173.4,10,49,EXCESS,FREEZE PURCHASING
2021-01-31,"Ampang 88 Speedmart","Beverages","Sprite 330ml",229,N,1.29,178.1,10,49,EXCESS,FREEZE PURCHASING
2021-03-31,"Shah Alam 88 Speedmart","Instant Food","Mee Segera 80g",133,Y,2.13,62.6,18,81,EXCESS,FREEZE PURCHASING
2021-02-28,"Shah Alam 88 Speedmart","Instant Food","Mee Segera 80g",138,Y,2.13,64.9,18,81,EXCESS,FREEZE PURCHASING
2021-01-31,"Shah Alam 88 Speedmart","Instant Food","Mee Segera 80g",149,Y,2.13,70.1,18,81,EXCESS,FREEZE PURCHASING
2021-06-30,"Cheras 88 Speedmart","Rice and Grains","Oatmeal 1kg",512,N,2.33,219.4,19,89,EXCESS,FREEZE PURCHASING
2021-05-31,"Cheras 88 Speedmart","Rice and Grains","Oatmeal 1kg",512,N,2.33,219.4,19,89,EXCESS,FREEZE PURCHASING
2021-04-30,"Cheras 88 Speedmart","Rice and Grains","Oatmeal 1kg",514,N,2.33,220.3,19,89,EXCESS,FREEZE PURCHASING
2021-03-31,"Cheras 88 Speedmart","Rice and Grains","Oatmeal 1kg",524,N,2.33,224.6,19,89,EXCESS,FREEZE PURCHASING
2021-02-28,"Cheras 88 Speedmart","Rice and Grains","Oatmeal 1kg",530,N,2.33,227.1,19,89,EXCESS,FREEZE PURCHASING
