TIME_GRAIN,PERIOD_CODE,BRANCH_ID,BRANCH_NAME,CATEGORY_NAME,ITEM_ID,ITEM_NAME,TOTAL_SALES_QTY,TOTAL_PURCHASE_QTY,AVG_STOCK_ON_HAND,INVENTORY_TURNOVER_RATIO,CATEGORY_TURNOVER_RATIO,STOCK_EFFICIENCY_CATEGORY
Monthly,2023-01,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",0,0,149,0,.02,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",0,0,130,0,.02,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",7,0,347,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",6,0,447,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",5,0,655,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",4,0,196,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",3,0,338,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",3,0,110,.03,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",3,0,148,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",3,0,318,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",2,0,260,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",2,0,85,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0020","Madu 250g",1,0,224,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",0,0,428,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",10,0,54,.19,.05,"Normal"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0057","Yogurt 180g",8,0,174,.05,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0055","Keju 250g",7,0,58,.12,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0056","Mentega 250g",5,0,152,.03,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",3,0,107,.03,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",3,0,83,.04,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",2,0,37,.05,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",1,0,38,.03,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",1,0,65,.02,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Dairy Products","I0058","Krim 200ml",1,0,41,.02,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",9,0,34,.26,.07,"Normal"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",8,0,91,.09,.07,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",6,0,72,.08,.07,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",6,0,76,.08,.07,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0069","Nuget 500g",3,0,91,.03,.07,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",1,0,30,.03,.07,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",0,0,61,0,.07,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",0,0,23,0,.07,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0096","Mop 1pc",12,0,65,.18,.01,"Normal"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",4,0,322,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",3,0,274,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",2,0,243,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",1,0,262,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",1,0,42,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",1,0,156,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",0,0,403,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",0,0,66,0,0,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",0,0,97,0,0,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",4,0,130,.03,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",4,0,639,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",3,0,107,.03,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",3,0,188,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",3,0,355,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0080","Cereal 500g",3,0,76,.04,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0071","Mee Segera 80g",2,0,323,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0078","Cup Soup 100g",2,0,101,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",1,0,205,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",1,0,523,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",7,0,128,.05,.02,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",0,0,261,0,.02,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0085","Deodorant 50ml",9,0,182,.05,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",7,0,121,.06,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0088","Balm 30g",5,0,87,.06,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",4,0,36,.11,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0084","Losyen 250ml",4,0,94,.04,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",3,0,129,.02,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",2,0,114,.02,.04,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Personal Care","I0081","Syampu 500ml",0,0,116,0,.04,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Premium Items","I0115","Kaviar 50g",9,0,23,.39,.57,"Normal"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Premium Items","I0116","Foie Gras 100g",7,0,5,1.4,.57,"Fast Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",7,0,257,.03,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",7,449,705,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",7,0,523,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",6,0,525,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",4,0,348,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",2,0,55,.04,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",2,0,312,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",1,0,111,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",1,0,615,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",1,0,287,0,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",0,0,287,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",0,0,734,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",5,0,81,.06,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",3,0,149,.02,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",1,0,38,.03,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",1,0,111,.01,.01,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",0,0,93,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",0,0,186,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",0,24,39,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",0,0,178,0,.01,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0107","Pensil 12pcs",8,0,61,.13,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0109","Bateri AA 4pcs",7,0,46,.15,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0106","Pen 10pcs",6,0,63,.1,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0105","Kertas A4 500sheets",2,0,201,.01,.05,"Slow Moving"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0108","Pemadam 5pcs",0,0,39,0,.05,"Dead Stock"
Monthly,2023-01,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0110","Bateri AAA 4pcs",0,0,99,0,.05,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0114","Whisky 700ml",10,0,263,.04,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0112","Wain Merah 750ml",3,0,187,.02,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0113","Wain Putih 750ml",1,0,52,.02,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0111","Bir 330ml",0,0,37,0,.03,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0101","Bedak Bayi 150g",13,0,412,.03,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0103","Sabun Bayi 250ml",9,0,158,.06,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0098","Pampers S 24pcs",2,0,78,.03,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0097","Susu Formula 900g",2,0,208,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0102","Minyak Bayi 100ml",2,0,233,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",2,333,535,0,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",0,0,177,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Baby Products","I0104","Botol Susu 250ml",0,0,290,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",9,0,166,.05,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0036","Air Mineral 1.5L",5,0,158,.03,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0039","Sprite 330ml",4,0,123,.03,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0038","Kola 330ml",4,0,225,.02,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",3,0,44,.07,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0041","Kopi 3in1 10s",3,0,223,.01,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0037","Jus Oren 1L",2,0,39,.05,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0042","Milo 1kg",1,0,141,.01,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0040","Teh Tarik 250ml",0,0,141,0,.02,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Beverages","I0043","Susu Soya 1L",0,0,103,0,.02,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",7,0,93,.08,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0027","Kacang Hancur 425g",5,0,35,.14,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0029","Sup Ayam 400g",4,22,25,.16,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0033","Cendawan Sup 300g",3,0,41,.07,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0028","Jagung Manis 425g",3,37,54,.06,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0031","Ayam Masak 400g",2,0,279,.01,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",1,0,124,.01,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0034","Nangka Muda 565g",1,0,113,.01,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0032","Daging Lembu 400g",0,0,192,0,.03,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0025","Sardin 425g",0,0,84,0,.03,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",8,0,418,.02,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",6,0,316,.02,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",5,0,47,.11,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",4,0,70,.06,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",4,0,517,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",3,0,319,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",3,0,285,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",2,0,130,.02,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",2,0,76,.03,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",2,0,290,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",0,0,419,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Cooking Essentials","I0020","Madu 250g",0,0,441,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",7,0,94,.07,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0055","Keju 250g",4,0,75,.05,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0057","Yogurt 180g",4,0,21,.19,.02,"Normal"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",4,0,126,.03,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",2,0,167,.01,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0058","Krim 200ml",2,0,206,.01,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",2,0,89,.02,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",1,0,245,0,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",1,0,119,.01,.02,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Dairy Products","I0056","Mentega 250g",0,0,203,0,.02,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",8,0,41,.2,.04,"Normal"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",3,0,73,.04,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",2,0,51,.04,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",2,0,125,.02,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0069","Nuget 500g",2,0,44,.05,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",2,0,116,.02,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",1,0,46,.02,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",0,0,73,0,.04,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",9,0,93,.1,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",8,0,397,.02,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",5,0,242,.02,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",5,0,120,.04,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",4,0,88,.05,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0096","Mop 1pc",3,71,106,.03,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",1,0,222,0,.03,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",0,0,117,0,.03,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",2,0,47,.04,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",1,21,34,.03,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",10,0,102,.1,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",9,0,429,.02,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",9,0,70,.13,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",6,0,73,.08,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0078","Cup Soup 100g",4,0,337,.01,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0080","Cereal 500g",2,0,468,0,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0071","Mee Segera 80g",1,0,491,0,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",1,0,564,0,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",0,0,302,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",0,0,53,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",3,0,29,.1,.01,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",0,0,269,0,.01,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0084","Losyen 250ml",10,0,127,.08,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0081","Syampu 500ml",4,0,83,.05,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0085","Deodorant 50ml",3,0,102,.03,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0088","Balm 30g",2,0,110,.02,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",2,0,87,.02,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",2,0,61,.03,.04,"Slow Moving"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",0,0,34,0,.04,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",0,0,50,0,.04,"Dead Stock"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Premium Items","I0116","Foie Gras 100g",5,0,28,.18,.06,"Normal"
Monthly,2023-01,"B002","Cheras 88 Speedmart","Premium Items","I0115","Kaviar 50g",0,0,53,0,.06,"Dead Stock"
