OrderID,FullfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,BranchID,VoucherID
O14512,WALK_IN,2022-03-04 18:31:13,COMPLETED,120.11,10.00,0.00,110.11,B004,V014
O14513,DELIVERY,2022-03-04 19:37:24,COMPLETED,40.07,0.00,0.00,44.97,B003,NULL
O14514,PICKUP,2022-03-04 19:41:25,COMPLETED,105.82,0.00,0.00,105.82,B006,NULL
O14515,PICKUP,2022-03-04 20:12:31,COMPLETED,98.32,0.00,0.00,98.32,B005,NULL
O14516,DELIVERY,2022-03-04 20:22:24,COMPLETED,45.99,0.00,0.00,50.89,B009,NULL
O14517,DELIVERY,2022-03-04 20:43:28,COMPLETED,25.17,0.00,5.32,24.75,B002,NULL
O14518,WALK_IN,2022-03-04 21:07:22,COMPLETED,24.05,0.00,0.00,24.05,B006,NULL
O14519,DELIVERY,2022-03-04 21:18:20,COMPLETED,5.23,0.00,0.00,10.13,B003,NULL
O14520,WALK_IN,2022-03-04 21:36:28,COMPLETED,12.54,0.00,0.00,12.54,B007,NULL
O14521,DELIVERY,2022-03-04 21:45:34,COMPLETED,26.11,0.00,0.00,31.01,B008,NULL
O14522,PICKUP,2022-03-05 08:23:40,COMPLETED,8.92,0.00,0.00,8.92,B004,NULL
O14523,WALK_IN,2022-03-05 10:34:48,COMPLETED,16.08,0.00,0.00,16.08,B008,NULL
O14524,WALK_IN,2022-03-05 11:24:06,COMPLETED,103.77,0.00,0.00,103.77,B009,NULL
O14525,WALK_IN,2022-03-05 11:50:33,COMPLETED,26.11,0.00,0.00,26.11,B005,NULL
O14526,DELIVERY,2022-03-05 13:41:43,COMPLETED,22.40,0.00,8.00,19.30,B002,NULL
O14527,DELIVERY,2022-03-05 14:34:00,COMPLETED,14.39,0.00,0.00,19.29,B003,NULL
O14528,DELIVERY,2022-03-05 14:47:01,COMPLETED,14.78,0.00,0.00,19.68,B003,NULL
O14529,WALK_IN,2022-03-05 15:55:25,COMPLETED,1.80,0.00,0.00,1.80,B004,NULL
O14530,PICKUP,2022-03-05 18:05:31,COMPLETED,14.33,0.00,0.00,14.33,B006,NULL
O14531,DELIVERY,2022-03-05 18:13:07,COMPLETED,20.17,0.00,15.57,9.50,B003,NULL
O14532,PICKUP,2022-03-05 19:10:27,COMPLETED,11.60,0.00,0.00,11.60,B007,NULL
O14533,WALK_IN,2022-03-05 19:52:00,COMPLETED,26.97,0.00,0.00,26.97,B008,NULL
O14534,DELIVERY,2022-03-05 21:26:55,COMPLETED,30.92,0.00,0.00,35.82,B003,NULL
O14535,WALK_IN,2022-03-06 09:33:38,COMPLETED,21.48,0.00,0.00,21.48,B008,NULL
O14536,WALK_IN,2022-03-06 09:51:06,COMPLETED,13.04,0.00,1.44,11.60,B001,NULL
O14537,DELIVERY,2022-03-06 11:45:45,COMPLETED,16.58,0.00,5.30,16.18,B009,NULL
O14538,DELIVERY,2022-03-06 12:12:08,COMPLETED,45.35,0.00,0.00,50.25,B004,NULL
O14539,WALK_IN,2022-03-06 12:27:03,COMPLETED,89.58,0.00,7.16,82.42,B001,NULL
O14540,PICKUP,2022-03-06 12:50:20,COMPLETED,85.57,0.00,0.00,85.57,B008,NULL
O14541,DELIVERY,2022-03-06 13:50:46,COMPLETED,10.00,0.00,0.00,14.90,B004,NULL
O14542,WALK_IN,2022-03-06 14:14:13,COMPLETED,37.06,0.00,0.00,37.06,B001,NULL
O14543,WALK_IN,2022-03-06 14:25:29,COMPLETED,13.01,0.00,0.00,13.01,B008,NULL
O14544,WALK_IN,2022-03-06 14:46:27,COMPLETED,4.23,0.00,0.00,4.23,B009,NULL
O14545,WALK_IN,2022-03-06 14:47:15,COMPLETED,106.65,0.00,0.00,106.65,B008,NULL
O14546,WALK_IN,2022-03-06 15:14:16,COMPLETED,9.36,0.00,0.00,9.36,B006,NULL
O14547,WALK_IN,2022-03-06 16:47:04,COMPLETED,37.00,0.00,0.00,37.00,B007,NULL
O14548,WALK_IN,2022-03-06 17:27:26,COMPLETED,66.02,0.00,34.50,31.52,B004,NULL
O14549,WALK_IN,2022-03-06 17:39:43,COMPLETED,59.36,0.00,0.00,59.36,B006,NULL
O14550,DELIVERY,2022-03-06 17:51:14,COMPLETED,58.30,0.00,0.00,63.20,B006,NULL
O14551,PICKUP,2022-03-06 18:12:37,COMPLETED,19.92,0.00,0.00,19.92,B003,NULL
O14552,WALK_IN,2022-03-06 18:13:35,COMPLETED,73.95,10.00,0.00,63.95,B003,V014
O14553,PICKUP,2022-03-06 19:21:34,COMPLETED,7.71,0.00,0.00,7.71,B006,NULL
O14554,WALK_IN,2022-03-06 19:29:57,COMPLETED,30.96,0.00,0.00,30.96,B008,NULL
O14555,WALK_IN,2022-03-06 20:18:31,COMPLETED,59.77,0.00,0.00,59.77,B001,NULL
O14556,WALK_IN,2022-03-06 20:51:34,COMPLETED,26.63,0.00,0.00,26.63,B002,NULL
O14557,DELIVERY,2022-03-06 20:57:30,COMPLETED,12.83,0.00,3.94,13.79,B003,NULL
O14558,PICKUP,2022-03-06 21:05:03,COMPLETED,12.30,0.00,0.00,12.30,B002,NULL
O14559,PICKUP,2022-03-07 09:35:57,COMPLETED,40.57,0.00,0.00,40.57,B007,NULL
O14560,WALK_IN,2022-03-07 11:26:58,COMPLETED,211.44,10.00,1.84,199.60,B008,V014
O14561,WALK_IN,2022-03-07 12:04:04,COMPLETED,91.25,10.00,0.00,81.25,B003,V014
O14562,WALK_IN,2022-03-07 13:04:23,COMPLETED,9.02,0.00,0.00,9.02,B004,NULL
O14563,DELIVERY,2022-03-07 13:41:35,COMPLETED,28.39,0.00,0.00,33.29,B008,NULL
O14564,WALK_IN,2022-03-07 13:50:44,COMPLETED,43.63,0.00,0.00,43.63,B003,NULL
O14565,PICKUP,2022-03-07 15:51:38,COMPLETED,34.45,0.00,0.00,34.45,B006,NULL
O14566,WALK_IN,2022-03-07 16:52:30,COMPLETED,10.58,0.00,0.00,10.58,B004,NULL
O14567,WALK_IN,2022-03-07 17:06:44,COMPLETED,153.77,0.00,0.00,153.77,B001,NULL
O14568,WALK_IN,2022-03-07 19:25:54,COMPLETED,54.01,0.00,0.00,54.01,B009,NULL
O14569,PICKUP,2022-03-07 19:53:29,COMPLETED,28.78,0.00,0.00,28.78,B005,NULL
O14570,WALK_IN,2022-03-07 20:02:38,COMPLETED,1.51,0.00,0.00,1.51,B005,NULL
O14571,PICKUP,2022-03-08 10:04:44,COMPLETED,24.64,0.00,0.00,24.64,B003,NULL
O14572,PICKUP,2022-03-08 10:19:09,COMPLETED,4.74,0.00,0.00,4.74,B007,NULL
O14573,WALK_IN,2022-03-08 12:03:53,COMPLETED,17.13,0.00,0.00,17.13,B008,NULL
O14574,PICKUP,2022-03-08 14:20:06,COMPLETED,85.17,10.00,0.00,75.17,B009,V014
O14575,WALK_IN,2022-03-08 15:32:13,COMPLETED,5.99,0.00,0.00,5.99,B007,NULL
O14576,WALK_IN,2022-03-08 18:39:06,COMPLETED,16.80,0.00,0.00,16.80,B001,NULL
O14577,DELIVERY,2022-03-08 19:24:20,COMPLETED,17.49,0.00,0.00,22.39,B004,NULL
O14578,PICKUP,2022-03-08 19:55:07,COMPLETED,59.18,0.00,0.00,59.18,B005,NULL
O14579,WALK_IN,2022-03-09 08:10:12,COMPLETED,21.07,0.00,0.00,21.07,B003,NULL
O14580,WALK_IN,2022-03-09 08:17:02,COMPLETED,35.85,0.00,0.00,35.85,B001,NULL
O14581,PICKUP,2022-03-09 10:27:09,COMPLETED,31.75,0.00,0.00,31.75,B004,NULL
O14582,WALK_IN,2022-03-09 10:42:23,COMPLETED,28.18,0.00,0.00,28.18,B007,NULL
O14583,WALK_IN,2022-03-09 14:03:26,COMPLETED,62.55,0.00,0.00,62.55,B002,NULL
O14584,WALK_IN,2022-03-09 14:48:00,COMPLETED,20.21,0.00,0.00,20.21,B009,NULL
O14585,WALK_IN,2022-03-09 16:07:07,COMPLETED,34.21,0.00,24.16,10.05,B009,NULL
O14586,WALK_IN,2022-03-09 16:24:00,COMPLETED,19.55,0.00,10.17,9.38,B008,NULL
O14587,WALK_IN,2022-03-09 18:13:22,COMPLETED,30.32,0.00,0.00,30.32,B001,NULL
O14588,PICKUP,2022-03-09 18:50:37,COMPLETED,60.19,0.00,0.00,60.19,B008,NULL
O14589,WALK_IN,2022-03-09 19:31:02,COMPLETED,43.59,0.00,0.00,43.59,B001,NULL
O14590,DELIVERY,2022-03-09 19:31:31,COMPLETED,77.77,0.00,0.00,84.67,B006,NULL
O14591,PICKUP,2022-03-09 19:46:53,COMPLETED,12.11,0.00,0.00,12.11,B002,NULL
O14592,WALK_IN,2022-03-10 08:24:20,COMPLETED,30.48,0.00,0.00,30.48,B009,NULL
O14593,PICKUP,2022-03-10 08:36:35,COMPLETED,28.02,0.00,0.00,28.02,B006,NULL
O14594,WALK_IN,2022-03-10 09:54:18,COMPLETED,37.09,0.00,12.28,24.81,B004,NULL
O14595,PICKUP,2022-03-10 11:04:21,COMPLETED,47.99,0.00,0.00,47.99,B008,NULL
O14596,WALK_IN,2022-03-10 11:04:55,COMPLETED,36.16,0.00,3.52,32.64,B009,NULL
O14597,PICKUP,2022-03-10 11:17:35,COMPLETED,66.89,0.00,0.00,66.89,B001,NULL
O14598,DELIVERY,2022-03-10 12:23:00,COMPLETED,1.53,0.00,0.00,6.43,B008,NULL
O14599,DELIVERY,2022-03-10 15:20:21,COMPLETED,13.46,0.00,0.00,18.36,B007,NULL
O14600,WALK_IN,2022-03-10 15:45:13,COMPLETED,45.14,0.00,0.00,45.14,B005,NULL
O14601,PICKUP,2022-03-10 17:29:36,COMPLETED,6.57,0.00,0.00,6.57,B008,NULL
O14602,PICKUP,2022-03-10 17:52:25,COMPLETED,27.75,0.00,0.00,27.75,B003,NULL
O14603,WALK_IN,2022-03-10 17:58:20,COMPLETED,19.40,0.00,0.00,19.40,B004,NULL
O14604,WALK_IN,2022-03-10 18:01:47,COMPLETED,26.38,0.00,0.00,26.38,B003,NULL
O14605,WALK_IN,2022-03-10 18:16:17,COMPLETED,37.88,0.00,0.00,37.88,B008,NULL
O14606,PICKUP,2022-03-10 20:33:34,COMPLETED,25.91,0.00,0.00,25.91,B001,NULL
O14607,PICKUP,2022-03-10 20:43:55,COMPLETED,26.22,0.00,0.00,26.22,B004,NULL
O14608,WALK_IN,2022-03-11 09:45:15,COMPLETED,56.47,0.00,0.00,56.47,B006,NULL
O14609,PICKUP,2022-03-11 11:08:11,COMPLETED,21.79,0.00,0.00,21.79,B003,NULL
O14610,WALK_IN,2022-03-11 11:42:20,COMPLETED,9.25,0.00,0.00,9.25,B001,NULL
O14611,DELIVERY,2022-03-11 11:55:20,COMPLETED,94.51,0.00,0.00,101.41,B002,NULL
O14612,WALK_IN,2022-03-11 13:30:38,COMPLETED,11.55,0.00,0.00,11.55,B002,NULL
O14613,PICKUP,2022-03-11 13:37:50,COMPLETED,50.01,0.00,0.00,50.01,B002,NULL
O14614,WALK_IN,2022-03-11 13:45:30,COMPLETED,5.52,0.00,0.00,5.52,B001,NULL
O14615,PICKUP,2022-03-11 13:58:02,COMPLETED,2.12,0.00,0.00,2.12,B002,NULL
O14616,DELIVERY,2022-03-11 16:18:49,COMPLETED,15.30,0.00,0.00,20.20,B009,NULL
O14617,PICKUP,2022-03-11 16:39:54,COMPLETED,1.89,0.00,0.00,1.89,B003,NULL
O14618,WALK_IN,2022-03-11 17:34:57,COMPLETED,11.61,0.00,0.00,11.61,B001,NULL
O14619,PICKUP,2022-03-11 17:59:55,COMPLETED,7.29,0.00,0.00,7.29,B002,NULL
O14620,WALK_IN,2022-03-11 18:02:52,COMPLETED,30.15,0.00,0.00,30.15,B008,NULL
O14621,WALK_IN,2022-03-11 18:25:36,COMPLETED,9.00,0.00,0.00,9.00,B005,NULL
O14622,WALK_IN,2022-03-11 19:33:55,COMPLETED,11.44,0.00,0.00,11.44,B008,NULL
O14623,WALK_IN,2022-03-11 19:49:51,COMPLETED,9.67,0.00,0.00,9.67,B009,NULL
O14624,PICKUP,2022-03-11 19:54:44,COMPLETED,30.47,0.00,0.00,30.47,B001,NULL
O14625,WALK_IN,2022-03-11 20:23:47,COMPLETED,27.80,0.00,0.00,27.80,B002,NULL
O14626,WALK_IN,2022-03-11 21:56:16,COMPLETED,30.11,0.00,6.32,23.79,B008,NULL
O14627,WALK_IN,2022-03-12 08:08:08,COMPLETED,192.00,0.00,7.20,184.80,B002,NULL
O14628,WALK_IN,2022-03-12 09:27:51,COMPLETED,30.53,0.00,6.91,23.62,B007,NULL
O14629,WALK_IN,2022-03-12 11:29:34,COMPLETED,18.46,0.00,0.00,18.46,B001,NULL
O14630,WALK_IN,2022-03-12 11:32:39,COMPLETED,10.59,0.00,0.00,10.59,B007,NULL
O14631,DELIVERY,2022-03-12 11:42:59,COMPLETED,24.19,0.00,0.00,29.09,B005,NULL
O14632,WALK_IN,2022-03-12 11:50:32,COMPLETED,141.40,0.00,0.00,141.40,B003,NULL
O14633,WALK_IN,2022-03-12 12:11:58,COMPLETED,23.18,0.00,0.00,23.18,B008,NULL
O14634,DELIVERY,2022-03-12 13:40:49,COMPLETED,76.56,6.90,0.00,76.56,B002,V018
O14635,WALK_IN,2022-03-12 13:50:00,COMPLETED,115.09,0.00,0.00,115.09,B001,NULL
O14636,WALK_IN,2022-03-12 16:27:58,COMPLETED,22.24,0.00,0.00,22.24,B002,NULL
O14637,WALK_IN,2022-03-12 16:46:42,COMPLETED,17.22,0.00,0.00,17.22,B003,NULL
O14638,PICKUP,2022-03-12 17:10:26,COMPLETED,28.31,0.00,0.00,28.31,B009,NULL
O14639,WALK_IN,2022-03-12 17:22:46,COMPLETED,21.95,0.00,0.00,21.95,B002,NULL
O14640,PICKUP,2022-03-12 18:37:27,COMPLETED,10.16,0.00,0.00,10.16,B005,NULL
O14641,PICKUP,2022-03-12 18:41:47,COMPLETED,29.83,0.00,0.00,29.83,B006,NULL
O14642,WALK_IN,2022-03-12 19:36:44,COMPLETED,32.69,0.00,0.00,32.69,B002,NULL
O14643,WALK_IN,2022-03-12 20:17:45,COMPLETED,9.02,0.00,0.00,9.02,B007,NULL
O14644,WALK_IN,2022-03-13 10:20:22,COMPLETED,33.40,0.00,0.00,33.40,B005,NULL
O14645,WALK_IN,2022-03-13 12:00:44,COMPLETED,24.14,0.00,0.00,24.14,B006,NULL
O14646,WALK_IN,2022-03-13 12:06:28,COMPLETED,12.99,0.00,0.00,12.99,B004,NULL
O14647,WALK_IN,2022-03-13 13:01:46,COMPLETED,134.55,0.00,0.00,134.55,B005,NULL
O14648,WALK_IN,2022-03-13 13:35:35,COMPLETED,18.03,0.00,0.00,18.03,B007,NULL
O14649,PICKUP,2022-03-13 18:33:21,COMPLETED,6.18,0.00,0.00,6.18,B001,NULL
O14650,WALK_IN,2022-03-13 18:43:16,COMPLETED,59.06,0.00,0.00,59.06,B006,NULL
O14651,PICKUP,2022-03-13 18:45:36,COMPLETED,18.08,0.00,0.00,18.08,B003,NULL
O14652,WALK_IN,2022-03-13 20:06:41,COMPLETED,29.20,0.00,0.00,29.20,B006,NULL
O14653,WALK_IN,2022-03-13 20:37:16,COMPLETED,7.70,0.00,0.00,7.70,B001,NULL
O14654,WALK_IN,2022-03-13 21:54:06,COMPLETED,9.10,0.00,0.00,9.10,B004,NULL
O14655,WALK_IN,2022-03-14 10:22:13,COMPLETED,19.93,0.00,0.00,19.93,B009,NULL
O14656,WALK_IN,2022-03-14 11:28:30,COMPLETED,24.54,0.00,0.00,24.54,B002,NULL
O14657,WALK_IN,2022-03-14 12:59:09,COMPLETED,23.21,0.00,0.00,23.21,B003,NULL
O14658,PICKUP,2022-03-14 14:57:21,COMPLETED,17.79,0.00,0.00,17.79,B005,NULL
O14659,WALK_IN,2022-03-14 17:19:49,COMPLETED,30.32,0.00,4.96,25.36,B009,NULL
O14660,PICKUP,2022-03-14 17:34:39,COMPLETED,22.27,0.00,0.00,22.27,B009,NULL
O14661,WALK_IN,2022-03-14 17:35:04,COMPLETED,47.27,0.00,0.00,47.27,B005,NULL
O14662,WALK_IN,2022-03-14 17:55:13,COMPLETED,18.51,0.00,0.00,18.51,B009,NULL
O14663,WALK_IN,2022-03-14 18:11:09,COMPLETED,60.75,0.00,0.00,60.75,B006,NULL
O14664,WALK_IN,2022-03-14 18:23:59,COMPLETED,19.93,0.00,0.00,19.93,B004,NULL
O14665,WALK_IN,2022-03-14 18:38:31,COMPLETED,26.19,0.00,0.00,26.19,B006,NULL
O14666,WALK_IN,2022-03-14 18:51:06,COMPLETED,25.35,0.00,0.00,25.35,B002,NULL
O14667,WALK_IN,2022-03-14 19:32:56,COMPLETED,33.03,0.00,0.00,33.03,B001,NULL
O14668,DELIVERY,2022-03-14 19:40:04,COMPLETED,12.69,0.00,0.00,17.59,B003,NULL
O14669,WALK_IN,2022-03-14 20:06:30,COMPLETED,15.90,0.00,0.00,15.90,B007,NULL
O14670,DELIVERY,2022-03-15 09:54:57,COMPLETED,36.49,0.00,0.00,41.39,B006,NULL
O14671,PICKUP,2022-03-15 11:28:13,COMPLETED,18.99,0.00,0.00,18.99,B008,NULL
O14672,PICKUP,2022-03-15 12:17:09,COMPLETED,45.07,0.00,0.00,45.07,B004,NULL
O14673,WALK_IN,2022-03-15 13:32:49,COMPLETED,3.00,0.00,0.00,3.00,B009,NULL
O14674,WALK_IN,2022-03-15 16:58:14,COMPLETED,6.53,0.00,0.00,6.53,B005,NULL
O14675,PICKUP,2022-03-15 18:33:52,COMPLETED,89.54,0.00,9.08,80.46,B007,NULL
O14676,WALK_IN,2022-03-15 19:26:28,COMPLETED,13.08,0.00,0.00,13.08,B003,NULL
O14677,WALK_IN,2022-03-15 19:27:40,COMPLETED,3.86,0.00,0.00,3.86,B004,NULL
O14678,PICKUP,2022-03-15 19:40:54,COMPLETED,14.72,0.00,0.00,14.72,B007,NULL
O14679,PICKUP,2022-03-16 09:53:32,COMPLETED,37.29,0.00,0.00,37.29,B007,NULL
O14680,WALK_IN,2022-03-16 10:42:46,COMPLETED,121.18,0.00,0.00,121.18,B006,NULL
O14681,WALK_IN,2022-03-16 10:54:09,COMPLETED,39.99,0.00,0.00,39.99,B002,NULL
O14682,WALK_IN,2022-03-16 11:11:21,COMPLETED,9.96,0.00,0.00,9.96,B008,NULL
O14683,WALK_IN,2022-03-16 11:41:40,COMPLETED,146.73,0.00,0.00,146.73,B005,NULL
O14684,PICKUP,2022-03-16 11:59:22,COMPLETED,33.00,0.00,0.00,33.00,B005,NULL
O14685,WALK_IN,2022-03-16 12:47:24,COMPLETED,23.01,0.00,0.00,23.01,B002,NULL
O14686,WALK_IN,2022-03-16 12:49:01,COMPLETED,5.35,0.00,0.00,5.35,B006,NULL
O14687,WALK_IN,2022-03-16 12:54:10,COMPLETED,32.72,0.00,0.00,32.72,B007,NULL
O14688,PICKUP,2022-03-16 13:25:01,COMPLETED,22.90,0.00,0.00,22.90,B009,NULL
O14689,PICKUP,2022-03-16 14:42:00,COMPLETED,3.55,0.00,0.00,3.55,B009,NULL
O14690,WALK_IN,2022-03-16 17:01:59,COMPLETED,15.21,0.00,0.00,15.21,B006,NULL
O14691,WALK_IN,2022-03-16 17:17:17,COMPLETED,16.96,0.00,0.00,16.96,B001,NULL
O14692,WALK_IN,2022-03-16 17:50:48,COMPLETED,28.52,0.00,0.00,28.52,B001,NULL
O14693,WALK_IN,2022-03-16 18:24:26,COMPLETED,52.06,0.00,34.32,17.74,B008,NULL
O14694,DELIVERY,2022-03-16 18:48:36,COMPLETED,20.30,0.00,0.00,25.20,B005,NULL
O14695,PICKUP,2022-03-16 20:30:18,COMPLETED,200.05,0.00,0.00,200.05,B005,NULL
O14696,WALK_IN,2022-03-16 20:42:36,COMPLETED,8.60,0.00,0.00,8.60,B009,NULL
O14697,DELIVERY,2022-03-16 21:17:14,COMPLETED,1.35,0.00,0.00,6.25,B001,NULL
O14698,WALK_IN,2022-03-16 21:35:09,COMPLETED,20.86,0.00,0.00,20.86,B001,NULL
O14699,WALK_IN,2022-03-16 21:48:28,COMPLETED,17.90,0.00,0.00,17.90,B002,NULL
O14700,WALK_IN,2022-03-16 21:53:30,COMPLETED,10.05,0.00,0.00,10.05,B008,NULL
O14701,DELIVERY,2022-03-17 09:22:40,COMPLETED,10.01,0.00,0.00,14.91,B007,NULL
O14702,WALK_IN,2022-03-17 09:46:00,COMPLETED,12.22,0.00,0.00,12.22,B009,NULL
O14703,WALK_IN,2022-03-17 11:16:25,COMPLETED,144.49,0.00,4.45,140.04,B008,NULL
O14704,WALK_IN,2022-03-17 11:28:39,COMPLETED,1.35,0.00,0.00,1.35,B003,NULL
O14705,WALK_IN,2022-03-17 12:42:31,COMPLETED,15.95,0.00,0.00,15.95,B008,NULL
O14706,WALK_IN,2022-03-17 12:54:16,COMPLETED,206.27,0.00,0.00,206.27,B006,NULL
O14707,WALK_IN,2022-03-17 17:54:58,COMPLETED,76.08,0.00,0.00,76.08,B005,NULL
O14708,WALK_IN,2022-03-17 18:26:42,COMPLETED,38.89,0.00,0.00,38.89,B004,NULL
O14709,WALK_IN,2022-03-17 19:26:38,COMPLETED,32.51,0.00,0.00,32.51,B008,NULL
O14710,WALK_IN,2022-03-17 20:25:43,COMPLETED,15.92,0.00,0.00,15.92,B008,NULL
O14711,PICKUP,2022-03-17 21:19:14,COMPLETED,4.06,0.00,0.00,4.06,B001,NULL
O14712,WALK_IN,2022-03-18 08:22:37,COMPLETED,16.94,0.00,0.00,16.94,B005,NULL
O14713,WALK_IN,2022-03-18 09:26:09,COMPLETED,110.71,0.00,0.00,110.71,B001,NULL
O14714,WALK_IN,2022-03-18 09:59:17,COMPLETED,29.84,0.00,0.00,29.84,B004,NULL
O14715,WALK_IN,2022-03-18 12:00:43,COMPLETED,19.69,0.00,0.00,19.69,B002,NULL
O14716,WALK_IN,2022-03-18 12:57:50,COMPLETED,49.84,0.00,0.00,49.84,B009,NULL
O14717,WALK_IN,2022-03-18 13:02:52,COMPLETED,41.23,0.00,0.00,41.23,B001,NULL
O14718,DELIVERY,2022-03-18 13:04:07,COMPLETED,3.28,0.00,0.00,8.18,B004,NULL
O14719,WALK_IN,2022-03-18 13:06:26,COMPLETED,71.06,0.00,0.00,71.06,B008,NULL
O14720,WALK_IN,2022-03-18 14:39:26,COMPLETED,2.79,0.00,0.00,2.79,B005,NULL
O14721,PICKUP,2022-03-18 16:43:14,COMPLETED,46.40,0.00,0.00,46.40,B001,NULL
O14722,DELIVERY,2022-03-18 17:29:39,COMPLETED,30.58,0.00,0.00,35.48,B009,NULL
O14723,WALK_IN,2022-03-18 18:25:35,COMPLETED,21.33,0.00,0.00,21.33,B001,NULL
O14724,WALK_IN,2022-03-18 18:30:50,COMPLETED,11.71,0.00,0.00,11.71,B009,NULL
O14725,WALK_IN,2022-03-18 18:34:09,COMPLETED,14.53,0.00,0.00,14.53,B007,NULL
O14726,WALK_IN,2022-03-18 19:29:08,COMPLETED,78.15,0.00,28.93,49.22,B003,NULL
O14727,WALK_IN,2022-03-18 19:49:41,COMPLETED,23.07,0.00,0.00,23.07,B009,NULL
O14728,WALK_IN,2022-03-18 20:47:10,COMPLETED,22.38,0.00,0.00,22.38,B004,NULL
O14729,DELIVERY,2022-03-18 21:23:13,COMPLETED,29.82,0.00,0.00,34.72,B003,NULL
O14730,PICKUP,2022-03-19 08:19:32,COMPLETED,1.88,0.00,0.00,1.88,B008,NULL
O14731,WALK_IN,2022-03-19 09:23:13,COMPLETED,24.30,0.00,0.00,24.30,B008,NULL
O14732,WALK_IN,2022-03-19 11:53:58,COMPLETED,20.68,0.00,0.00,20.68,B007,NULL
O14733,WALK_IN,2022-03-19 12:16:17,COMPLETED,107.44,0.00,0.00,107.44,B004,NULL
O14734,PICKUP,2022-03-19 12:35:59,COMPLETED,21.30,0.00,7.04,14.26,B006,NULL
O14735,WALK_IN,2022-03-19 14:57:21,COMPLETED,17.67,0.00,0.00,17.67,B003,NULL
O14736,WALK_IN,2022-03-19 14:58:37,COMPLETED,18.00,0.00,0.00,18.00,B006,NULL
O14737,WALK_IN,2022-03-19 15:05:44,COMPLETED,57.26,0.00,0.00,57.26,B004,NULL
O14738,WALK_IN,2022-03-19 16:36:13,COMPLETED,64.69,0.00,0.00,64.69,B006,NULL
O14739,WALK_IN,2022-03-19 16:53:25,COMPLETED,144.66,0.00,0.00,144.66,B005,NULL
O14740,WALK_IN,2022-03-19 17:07:27,COMPLETED,65.25,0.00,1.87,63.38,B003,NULL
O14741,WALK_IN,2022-03-19 17:47:42,COMPLETED,7.42,0.00,0.00,7.42,B003,NULL
O14742,WALK_IN,2022-03-19 17:48:51,COMPLETED,74.73,10.00,1.86,62.87,B002,V014
O14743,WALK_IN,2022-03-19 18:25:24,COMPLETED,31.36,0.00,28.58,2.78,B008,NULL
O14744,WALK_IN,2022-03-19 18:36:17,COMPLETED,22.59,0.00,0.00,22.59,B004,NULL
O14745,WALK_IN,2022-03-19 18:41:53,COMPLETED,34.64,0.00,0.00,34.64,B008,NULL
O14746,WALK_IN,2022-03-19 18:51:43,COMPLETED,36.41,0.00,0.00,36.41,B004,NULL
O14747,WALK_IN,2022-03-19 18:54:51,COMPLETED,26.08,0.00,0.00,26.08,B004,NULL
O14748,PICKUP,2022-03-19 18:56:20,COMPLETED,34.00,0.00,16.62,17.38,B004,NULL
O14749,PICKUP,2022-03-19 19:35:02,COMPLETED,66.23,10.00,0.00,56.23,B008,V014
O14750,WALK_IN,2022-03-19 20:53:54,COMPLETED,87.08,0.00,7.40,79.68,B004,NULL
O14751,PICKUP,2022-03-19 21:36:27,COMPLETED,51.87,0.00,0.00,51.87,B008,NULL
O14752,DELIVERY,2022-03-20 09:43:54,COMPLETED,17.42,0.00,0.00,22.32,B003,NULL
O14753,DELIVERY,2022-03-20 11:25:48,COMPLETED,164.59,10.00,0.00,163.49,B007,V014
O14754,PICKUP,2022-03-20 12:12:00,COMPLETED,105.01,0.00,0.00,105.01,B008,NULL
O14755,WALK_IN,2022-03-20 12:27:47,COMPLETED,23.00,0.00,0.00,23.00,B001,NULL
O14756,WALK_IN,2022-03-20 12:40:08,COMPLETED,14.92,0.00,10.78,4.14,B005,NULL
O14757,WALK_IN,2022-03-20 14:51:01,COMPLETED,8.37,0.00,0.00,8.37,B003,NULL
O14758,WALK_IN,2022-03-20 15:06:14,COMPLETED,2.80,0.00,0.00,2.80,B003,NULL
O14759,WALK_IN,2022-03-20 18:53:27,COMPLETED,26.01,0.00,0.00,26.01,B001,NULL
O14760,PICKUP,2022-03-20 19:40:32,COMPLETED,36.22,0.00,0.00,36.22,B001,NULL
O14761,WALK_IN,2022-03-20 19:55:43,COMPLETED,79.03,0.00,0.00,79.03,B001,NULL
O14762,WALK_IN,2022-03-20 20:02:10,COMPLETED,75.56,0.00,0.00,75.56,B002,NULL
O14763,PICKUP,2022-03-20 21:36:12,COMPLETED,18.36,0.00,0.00,18.36,B001,NULL
O14764,DELIVERY,2022-03-21 10:29:35,COMPLETED,5.70,0.00,0.00,10.60,B001,NULL
O14765,PICKUP,2022-03-21 11:01:37,COMPLETED,25.51,0.00,0.00,25.51,B002,NULL
O14766,PICKUP,2022-03-21 11:18:27,COMPLETED,45.97,0.00,0.00,45.97,B003,NULL
O14767,WALK_IN,2022-03-21 14:36:22,COMPLETED,35.93,0.00,12.75,23.18,B007,NULL
O14768,WALK_IN,2022-03-21 14:38:45,COMPLETED,48.48,0.00,0.00,48.48,B003,NULL
O14769,DELIVERY,2022-03-21 16:29:35,COMPLETED,50.59,0.00,0.00,55.49,B006,NULL
O14770,DELIVERY,2022-03-21 17:23:43,COMPLETED,14.25,0.00,0.00,19.15,B006,NULL
